Title,Location,Company,Salary,Sponsored,Description
"Sr. Consultant, Data Engineer - Ottawa","Ottawa, ON",Avanade,None,Organic,"Do you enjoy making sure that information is accessible and easy to use? So do we.

You're a data designer who knows how to find, store and present a range of information from different sources so that everyone can access what they need quickly and simply, and use it effectively.

About you

You draw on your considerable experience in bringing data and statistics to life to solve sometimes complex problems, and you're comfortable looking after several projects at once. You're able to make your own decisions while at the same time supporting more junior team members.

About the job

As a Senior Consultant, Data Engineering, you know the importance of data to business. You design and set up projects that bring together information from a variety of sources, to enable analysis and decision-making. You make sure that data is accessible and easy to use, so that it can be used for routine and ad-hoc analysis.

Day to day, you will:
*

Use your knowledge to plan and deliver data warehouse and storage
*

Take part in designing and running bespoke data services for individual projects
*

Stay up to date with business best practice in using and retrieving data
*

Design, develop, adapt and maintain data warehouse architecture and relational databases that support data mining
*

Customize storage and extraction, metadata, and information repositories
*

Create and use effective metrics and monitoring processes
*

Help to develop business intelligence tools
*

Support deal teams by providing subject knowledge and solutions for client proposals
*

Author reports that include key performance indicators, show where current operations can be improved, and identify the causes of any problems
*

Create and maintain report forms and formats, information dashboards, data generators and canned reports, as well as other information portals and resources
*

Travel as required.

Your skills

You're got great experience in data and analysis, and how to source, store and share information. You're a problem solver who's happy to work autonomously and to share their knowledge and skills, as well as guiding other team members.

Your skills and experience include:
*

Database, storage, collection and aggregation models, techniques and technologies - and how to apply them in business
*

Employing statistical and data visualization tools and techniques
*

Experience in structured problem solving
*

Great project and people management
*

Using SharePoint, PowerPivot, SRRS, Excel - including pivot tables and macros
*

Working with SQL.

You're likely to have a Bachelor's degree in Applied Mathematics, Statistics or another relevant field, or an equivalent combination of education and experience. You also have five to seven years of relevant professional experience."
Data Scientist/Machine Learning Engineer,"Toronto, ON",Staffinity Inc.,"$80,000 - $120,000 a year",Organic,"About Staffinity Inc.
We are your trusted bilingual recruiting, short and long-term staffing service provider. Our primary goal has been matching sought-after employers with talented candidates. We are your source to get you in front of desirable employers who are now hiring in your area. Please visit us at https://staffinity.ca
Why Work With Us?
We are awesome: We push the boundaries of new technology and are always trying to stay ahead of the curve
We have a great team dynamic with a more client centered approach
We offer competitive salaries and great bonuses and perks!
Staffinity is looking for an Data Scientist/Machine Learning Engineer for a permanent, full time position in Toronto ON. The work will be done primarily with R.
Responsibilities:
Develop math models and algorithms
Evaluating state-of-the-art statistical modeling and Machine Learning approaches using historical data
Deploy models using .NET framework (C#)
Data Analysis, Visualization and Modeling with large datasets
Data Acquisition, Cleaning, and Transformation
Qualifications:
Degree or Diploma in Computer Science, Software Engineering, or equivalent experience.
5+ years .NET Development experience.
Devops experience is a strong asset
5+ years of experience as Software Developer, preferably using Microsoft .NET Framework (C# or VB.NET)
5+ years of experience with statistical programming languages, R strongly preffered
Betting or markets experience is a strong asset
Job Types: Full-time, Permanent
Salary: $80,000.00-$120,000.00 per year
Additional pay:
Bonus Pay
Benefits:
Company Events
Dental Care
Extended Health Care
Flexible Schedule
On-site Parking
Paid Time Off
RRSP Match
Vision Care
Schedule:
8 Hour Shift
Day shift
Monday to Friday
No Weekends
Experience:
.NET: 2 years (Required)
AWS: 2 years (Required)
Machine Learning algorithms and Probabilistic Models: 2 years (Required)
R: 3 years (Required)
2 sided market: 2 years (Required)
Work remotely:
No"
"Big Data Engineer, Omnia AI Vancouver","Vancouver, BC",Deloitte,None,Organic,"Job Type: Permanent
Primary Location: Vancouver, British Columbia, Canada
All Available Locations: Vancouver

Learn from deep subject matter experts through mentoring and on the job coaching.
Partner with clients to solve their most complex problems.
Be empowered to lead and have impact with clients, our communities and in the office.

“At Deloitte we value the opportunity to network and build relationships with skilled individuals, even in periods where we are not actively hiring. If you would like to apply to this future opportunity role, and have the required qualifications, you can expect to be contacted by the recruitment team within a few days""
You love to wrestle down data puzzles, you embrace the potential that data represents, you aspire to solve data problems no one else can, and above all, you want to use data to make impacts that matter – if that is you, then Omnia AI is where you want to be.
What will your typical day look like?

As a Big Data Engineer on our Data & Analytics Modernization team within the Omnia AI practice, you are passionate about data and technology solutions, are driven to learn about them and keep up with market evolution. You will play an active role throughout the entire engagement cycle, specializing in modern data solutions including data ingestion frameworks, data pipeline development, Hadoop-based data lake architectures and orchestration. You are enthusiastic about all things data, have strong problem-solving and analytical skills, are tech savvy and have a solid understanding of software development.
Specifically, in this role, you will:
Engineer Big Data ingestion and pipeline frameworks to populate on-premise or cloud-based data lakes
Translate business rules and requirements into data objects, produce associated data models and source to target mappings and write abstracted, reusable code components accordingly
Plan/schedule tasks, lead small development teams, and mentor junior colleagues
Facilitate technical meetings with client staff, and advise client with technical option analyses based on leading practices
About the team

Omnia AI, Deloitte’s Artificial Intelligence (AI) practice is comprised of a collaborative team of experts who use their hands-on experience with cutting-edge information assets to facilitate successful AI transformations. We develop AI-enabled solutions to address all aspects of a client’s transformative journey with disciplined focus on business outcomes.
Our Data & Analytics Modernization team helps clients design and implement the data platform architectures – be it in the cloud or on-premise – required to enable cutting-edge AI solutions. You will be part of a practice to deliver a breadth of solutions to solve our clients most challenging business problems, with a focus on Big Data, BI/DW, Data Integration, Data Governance, Master Data and Analytics applications. Each of these applications leverages a different mix of traditional and innovative technologies to achieve business outcomes.
Enough about us, let’s talk about you

You are someone with:
3+ years implementation experience leveraging Hadoop ecosystem technologies such as HDFS, MapReduce, Pig, Sqoop, Spark, Hive, Kafka, etc. on-premise and/or in the cloud (e.g. AWS, Azure, GCP)
3+ years experience with analysis, design, development, testing and deployment of data pipeline (ETL) services leveraging the Big Data technology stack for batch and/or real-time messaging/streaming environments
Experience writing complex SQL queries, extracting and importing disparate data from source systems, and data manipulation based on requirements
Experience with Agile development methods in data-oriented projects
Completed Bachelor’s Degree (or higher) in quantitative areas such as Computer Science, Information Management, Big Data & Analytics, or related field is desired
If you believe you have what it takes to be a successful member of our team, please apply now. We know your career is important to you and it's important to us, too. This role is just the first step of a highly successful career we can help you build.
The time is right for you to join Deloitte. Get your career off to great start. What impact will you make?
Why Deloitte?
Launch your career with The One Firm where you can make an impact that matters in a way that you never thought possible. With endless opportunities at every turn, and a culture built to support and develop our people to be the very best they can be, Deloitte is The One Firm for you to learn, grow, create, connect, and lead. We do this by making three commitments to you:
You will lead at every level: We grow the world’s best leaders so you can achieve the impact you seek, faster.
You can work your way: We give you the means to be flexible in how you need and want to work, and we have innovative spaces, arrangements and the mindset to help you be wildly successful.
You will feel included and inspired: We create a deep sense of belonging where you can bring your whole self to work.

The next step is yours
Sound like The One Firm. For You?
At Deloitte we are all about doing business inclusively – that starts with having diverse colleagues of all abilities! We encourage you to connect with us at accessiblecareers@deloitte.ca if you require an accommodation in the recruitment process, or need this job posting in an alternative format. We’d love to hear from you!
By applying to this job you will be assessed against the Deloitte Global Talent Standards. We’ve designed these standards to provide our clients with a consistent and exceptional Deloitte experience globally."
Data Engineer,"Vancouver, BC",Skillz Inc.,None,Organic,"About Skillz:
Skillz is driving the future of entertainment by accelerating the convergence of sports, video games and media for an exploding mobile-first audience worldwide. The company's platform empowers mobile game developers and players with democratized access to fun, fair and skill-based competition for real prizes, shifting the paradigm to make eSports accessible to anyone, anywhere with a mobile device.

Skillz helps developers build multi-million dollar game franchises by turning content into competitive social gaming properties for the world's 2.6 billion gamers. The company has already worked with 13,000 game developers, leveraging its patented technology to host over 800 million tournaments for 18 million players worldwide.

This year, Skillz was recognized as one of Fast Company's Most Innovative Companies and CNBC Disruptor 50 (for the second time). In 2018, Skillz was listed as one of Forbes' Next Billion-Dollar Startups and Entrepreneur Magazine's 100 Brilliant Companies. In 2017, Inc. Magazine ranked Skillz the No. 1 fastest-growing private company in America.
The company is backed by leading venture capitalists, media companies, and professional sports luminaries, ranging from Liberty Global, Accomplice, Wildcat Capital, Telstra Ventures, and a founder of Great Hill Partners to the owners of the New England Patriots, Milwaukee Bucks, New York Mets, and Sacramento Kings.
Who we're looking for:
You're ready to take the next step in your Data Engineering career - to a fast-moving, successful company building out their next-generation streaming analytics infrastructure! You love data consistency and integrity. You consider yourself scrappy and a technologist, passionate about data infrastructure... with your attention to detail and insistence on doing things correctly, you know you can make a big impact on a small team! You're an excellent communicator and know that you grow faster from being able to mentor others.
What You'll Do:
Build new systems to provide real-time streaming analytics and event processing pipeline based on fast data architecture
Build enterprise grade data lake to support both business analytical needs and next generation data infrastructure
Building data integration toolkit for backend services
Support our data science team in deploying new algorithms for matchmaking, fraud and cheat detection
Find better ways to move massive amounts of data from a variety of sources to formats consumable by reporting systems and people
Improve monitoring and alarms that impact data integrity replication lag
Support our product development team in creating new events to measure/track
Your Skillz:
Basic Qualifications:
At least 1+ years of experience in Scala/Java or Python programming
AWS data products (Data pipelines, Athena, Pinpoint, S3, etc)
Experience deploying data infrastructure
Experience with recognized industry patterns, methodologies, and techniques
Bonus:
Familiarity with Agile engineering practices
1+ years experience on Kubernete, Helm chart
1+ years of experience with Spark, Scala and/or Akka
1+ years of experience with Spark Streaming, Storm, Flink, or other Stream Processing technologies
1+ years of experience working with Kafka or similar data pipeline backbone
1+ years of experience with Unix/Linux systems with scripting experience in Shell, Perl or Python
1+ years' experience with NoSQL implementation (ElasticSearch, Cassandra, etc. a plus)
At least 1 year of experience with Unix/Linux systems with scripting experience
Familiarity with Alooma, Snowflakes
Familiarity with Kinesis, Lamda
Prior experience in gaming
Prior experience in finance
Skillz embraces diversity and is proud to be an equal opportunity employer. As part of our commitment to diversifying our workforce, we do not discriminate on the basis of age, race, sex, gender, gender identity, color, religion, national origin, sexual orientation, marital status, citizenship, veteran status, or disability status."
Sr. Data Engineer,"Vancouver, BC",Skillz Inc.,None,Organic,"About Skillz:
Skillz is the leading mobile games platform connecting players in fair, fun, and meaningful competition.
The gaming industry is larger than movies, music, and books, with more than 2.7 billion gamers playing monthly and 10 million developers worldwide. Mobile is the fastest-growing segment of the gaming market, expected to increase from $68 billion in 2019 to $150 billion in 2025.
Skillz is pioneering the competitive mobile gaming experience, leveraging its patented technology to power over two billion esports tournaments a year. The company is headquartered in San Francisco and backed by leading venture capitalists, media companies, and professional sports leagues and franchises.
Through its philanthropic initiatives, Skillz has harnessed the power of its platform to transform the way nonprofits engage with donors, enabling anyone with a mobile device to support causes such as the American Red Cross, Susan G. Komen, American Cancer Society, and NAACP by playing in Skillz tournaments.
Skillz has also earned recognition as one of Fast Company's Most Innovative Companies, a two-time winner of CNBC's Disruptor 50, one of Forbes' Next Billion-Dollar Startups, and the #1 fastest-growing company in America on the Inc. 5000.
Who we're looking for:
You're ready to take the next step in your Data Engineering career - to a fast-moving, successful company building out their next-generation streaming analytics infrastructure! You love data consistency and integrity. You consider yourself scrappy and a technologist, passionate about data infrastructure... with your attention to detail and insistence on doing things correctly, you know you can make a big impact on a small team! You're an excellent communicator and know that you grow faster from being able to mentor others.
What You'll Do:
Build new systems to provide real-time streaming analytics and event processing pipeline based on fast data architecture
Build enterprise grade data lake to support both business analytical needs and next generation data infrastructure
Building data integration toolkit for backend services
Support our data science team in deploying new algorithms for matchmaking, fraud and cheat detection
Find better ways to move massive amounts of data from a variety of sources to formats consumable by reporting systems and people
Improve monitoring and alarms that impact data integrity replication lag
Support our product development team in creating new events to measure/track
Your Skillz:
Basic Qualifications:
At least 4-5 years of experience in Scala/Java or Python programming
AWS data products (Data pipelines, Athena, Pinpoint, S3, etc)
Experience deploying data infrastructure
Experience with recognized industry patterns, methodologies, and techniques
Bonus:
Familiarity with Agile engineering practices
2+ years experience on Kubernete, Helm chart
4+ years of experience with Spark, Scala and/or Akka
4+ years of experience with Spark Streaming, Storm, Flink, or other Stream Processing technologies
2+ years of experience working with Kafka or similar data pipeline backbone
4+ years of experience with Unix/Linux systems with scripting experience in Shell, Perl or Python
3+ years' experience with NoSQL implementation (ElasticSearch, Cassandra, etc. a plus)
At least 4-5 years of experience with Unix/Linux systems with scripting experience
Familiarity with Snowflake or OLAP
Familiarity with Kinesis, Lamda
Prior experience in gaming
Prior experience in finance
Skillz embraces diversity and is proud to be an equal opportunity employer. As part of our commitment to diversifying our workforce, we do not discriminate on the basis of age, race, sex, gender, gender identity, color, religion, national origin, sexual orientation, marital status, citizenship, veteran status, or disability status."
DATA ENGINEER (SOPHI),"Toronto, ON",The Globe and Mail,None,Organic,"DATA ENGINEER (SOPHI)

POSITION CODE: 2020-063
LOCATION: The Globe and Mail, Toronto
SALARY: Commensurate with qualifications and experience

POSITION OVERVIEW:

We’re looking for experienced individuals with deep knowledge of data streaming, serialization, databases and distributed systems, and proficient in writing custom libraries but also know when to use off-the-shelf solutions when necessary. Ideal candidates are self-motivated engineers with a passion for both business and technology innovation, more importantly they quickly adapt with changing technologies. We value people who are passionate about system design and have an eye for improving product quality. We currently work with Scala, Kotlin, Java, Python, NodeJS, Postgres, Go, Kafka, and Flink.

As a Data Engineer you will:
Develop and optimize system components for maximum performance and scalability across a vast array of environments
Have a commitment to collaborative problem solving, sophisticated design, and product quality
Ensure that system components and the overall application are robust and easy to maintain
Contribute to backlog reviews, technical solutions design and implementations
Be disciplined in implementing software in a timely manner while ensuring product quality isn’t compromised
MINIMUM QUALIFICATIONS:
Strong analysis and problem solving skills
Deep understanding of good programming practices, design patterns, Functional Programming, and Object Oriented Analysis and Design
Successfully implemented and released a large number of data pipelines and web services using modern engineering frameworks in the past 3 years
Formal training in software engineering, computer science or computer engineering.
Worked as part of a mature engineering team
IDEAL CANDIDATE:
Have strong working knowledge with Scala and/or Kotlin.
Understands reactive programming, Threads and Futures.
Successfully implemented realtime and batch analytics using Kafka, Flink, Apache Beams and/or Google DataFlow.
Strong working knowledge of data warehouses include Redshift, Snowflake, and/or Apache Druid.
Have a working knowledge with containerization and build pipelines
Successfully implemented data systems for very large data volumes such as click streams and/or IoT sensors data.

THE GLOBE AND MAIL INC. IS DEDICATED TO EQUITY IN THE WORKPLACE
At The Globe and Mail, we are committed to fostering an inclusive, accessible work environment, where all employees feel valued, respected and supported. The Globe and Mail offers accommodation for applicants with disabilities as part of its recruitment process. If you are contacted to arrange for an interview, please advise us if you require an accommodation."
CATO - Big Data Engineer,"Toronto, ON",CAPCO,None,Organic,"Data Engineer - Streaming
LOCATION: TORONTO
Capco – The Future. Now.
Capco is a distinctly and positively different place to work. Much more than consultants, we are active participants in the global financial services industry. Our passionate business and technology professionals enjoy a unique environment where they are actively encouraged to apply intellect, innovation, experience and teamwork. We are dedicated to fully supporting our world class clients as they respond to challenges and opportunities in: Banking, Capital Markets, Finance Risk & Compliance, Insurance, and Wealth and Investment Management. Experience Capco for yourself at capco.com
Let’s Talk About You
You want to Own Your Career. You’re serious about rising as far and as fast as your work and achievements can take you. And you’re ready to write the next chapter of your career story: a challenging and rewarding role as a Capco Big Data Engineer.
Let’s Get Down To Business
Capco is looking for talented, innovative, and creative people to join our development team to work on a number of projects and applications with a Data focus within the Digital practice.
Fitting that description, you will also need to be personally motivated to work in a team where clients become colleagues too.
Responsibilities
Produces high quality complex, deliverables with minimal input from stakeholders
Manage full software lifecycle for medium complexity projects from requirements, to design, to implementation, to testing
Develop and maintain back end solutions using cutting edge technologies and products
Work with Scrum Masters and product owners to priorities and deliver solutions using an Agile environment
Build reusable code and libraries for future use and follow emerging technologies
Mentor and train junior developers
Education/Experience
Bachelor’s degree (preference given to Computer Science, Engineering, Gaming and STEM-based majors) or equivalent experience
Five (5) or more years of experience as a Full-stack Data Engineer/developer on Data driven projects
Strong experience in designing and implementing real-time stream processing services such as Apache Kafka
Strong understanding of the full development lifecycle including requirements, architecture, design, development and testing
Strong development experience with Scala/Spark
Experience working with REST APIs/Springboot.
Familiarity working with Java and Hive.
Ability to balance competing priorities in a very dynamic and fast-paced environment
Excellent detail-oriented, problem solving skills and the ability to quickly learn and apply new concepts, principles and solutions
Must have excellent communication skills (verbal and written)
Show Us What You’ve Got
It will be very useful if you have some or all of the following skills:
Understanding of big data and distributed programming concepts
Experience working with ASW, GCloud, Docker, Kubernetes
Experience working with Spring, Akka, Spark
Experience working with Reactive Streams (Rx, Akka, Reactor)
Strong organizational and communication skills
Experience working in an Agile environment
Experience working with code versioning tools
Experience working with build, packaging and continuous integration tools and frameworks

Professional experience is important. But it’s paramount you share our belief in disruptive innovation that puts clients ahead in a tough market. From day one, your key skill will be to perceive new and better ways of doing things to give your clients an unfair advantage.

Now Take the Next Step
If you’re looking forward to progressing your career with us, then we’re looking forward to receiving your application.
Capco is well known for its thought leadership and client-centric model that distinguishes it from other consulting firms. Capco’s strong technology and digital knowledge base, it’s global experience of the Financial Service enables us to deliver projects from strategy through to delivery. We are committed to providing new areas of expertise from which our clients will greatly benefit. We have:
Access to industry-focused talent globally
Ability to leverage best-of-breed, innovative products and solutions for complex architecture and large-scale transformation
Extended global geographic market reach
Ability to capitalize on our client footprint and deep domain expertise within financial services
For more information about Capco, visit www.Capco.com.
Capco is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics."
Data/Software Engineer Co-op,"Toronto, ON",Smart Nora,None,Organic,"The Company
Smart Nora is a Toronto based growth phase company with strong ties to tech, design, hardware, IoT, and consumer health communities. Our focus is on enhancing the sleep and wellbeing of others by inventing practical software and hardware products. Our debut product is the world's most comfortable snoring solution and has been listed on Oprah’s Favorite Things, as well as Good Morning America, TIME, TODAY, and BBC. Good health starts with a great night's sleep.
The Team
We are an ambitious, tight-knit team with an open work environment and a self-directed approach. We work remotely at the moment and have an office at King+Spadina.
The Product
Smart Nora is an over-the-counter, contact-free snoring solution relevant to the 40% of adults who snore. Smart Nora is loved by customers for its comfortable contact-free design that enables users to sleep without any attachments to their face or body.
The Role
We are looking for a Software / Data Engineer. This is a co-op placement, full-time, for the length of your school's coop placement. Ideally we are looking for a 4th-5th year student.
Location
Remote
What you would do
Support the current FW project conducted with our third party project partners by implementing structured testing and documentation
Build supporting tools in Python, Node, or other scripting languages to validate firmware and hardware
Actively participate in Mobile App development project with our third party project partners
Support acoustic performance optimization including microphone and codec gain settings, assisted by automated tests
Be part of the Product team developing the next generation Smart Nora device
Wrangle data and decipher meaning from quantitative tests and analytics
Write clear documentation
Our requirements
Comprehensive understanding of Software Development processes (SDLC)
Comprehensive understanding of Object Oriented Programming (OOP) principles
Experience with Pandas, R, Tableau, or other data processing/visualization tools
Experience with GitHub (send us your profile!)
Exposure to cloud (AWS) and APIs is a plus
Experience in audio processing is a plus
Experience in machine learning is a plus
Majoring in Software Engineering, Computer Science, Industrial & Systems Engineering, or related field.
How to Apply
Please apply below using your resume and links to your LinkedIn, GitHub (if have), and Kaggle (if have) profiles.
Accommodations are available on request for candidates throughout the application process. Please let us know your needs so that we may accommodate. Email careers@smartnora.com if you would like to discuss this role before applying."
Intermediate Data Engineer,"Toronto, ON",QUESTRADE INC,None,Organic,"The Intermediate Data Engineer works in one of the agile BI teams.
The ideal candidate will be an experienced Data Engineer that demonstrates in-depth knowledge and understanding of data warehousing, data integration, reporting and business intelligence. Open-minded and flexible and prepared to work in a very dynamic environment, supporting multiple business units.
JOB RESPONSIBILITIES:
Creating, supporting, and maintaining ongoing operational, managerial, and executive business intelligence infrastructure.
Attention to detail, in particular as it relates to compliance and accuracy of data.
Developing understanding of information sources and correct interpretation of data
Gathering, documenting and analyzing requirements from stakeholders
Meeting and interacting with all levels of management as needed to elicit, define, analyze and document requirements for new business intelligence initiatives.
Designing the conceptual, logical and physical data models necessary to support new reporting and data analysis
Developing data integration processes
QUALIFICATION:
Minimum 3 years of related experience.
Understanding of Data Warehouse lifecycle is a must.
Good knowledge in cloud technologies (preferably GCP)
Advanced knowledge in Python scripting language
Good knowledge in Message Broker systems (Kafka, RabbitMQ, PubSub)
Excellent proficiency in writing SQL queries.
Advanced proficiency with Microsoft BI Suite - SQL Server 2014-2019, SSIS, SSRS.
Understanding relational and dimensional data modeling concepts.
Strong knowledge and comprehension of technology and data management used in the process of collecting, storing and retrieving data.
Post-secondary education, preferably in Math/Statistics or Computer Science.
Superior writing, editing, and communication skills, capacity to interact with all levels of the organization.
Knowledge of latest Microsoft self-service BI tools – Power BI (both desktop and cloud) an asset.
Experience with DAX an asset
Experience and/or personal interest in the financial industry an asset."
Data Engineer (Cloud),"Toronto, ON",StackPros,None,Organic,"StackPros Inc is seeking a candidate for a full-time role within our Data Systems Team in Toronto, Ontario.
The Cloud Data Engineer will play a key role at StackPros, required to help create and maintain industry-leading quality and efficiency of service and software delivery.
StackPros will rely on the Data Engineer to support the Data Systems team, in both data engineering and data science-related workflows. The Data Engineer will be expected to meet and exceed StackPros’ quality standards, while helping the organization rapidly expand complex Machine Learning and related applications.
Key Responsibilities:
Data Engineering-Specific Responsibilities
Participate in continuous delivery pipeline to fully automate deployment of the highly available cloud platform that supports multiple projects
Design and develop ETL workflows and datasets to be used in data visualization tools
Write complex SQL queries with multiple joins to automate and manipulate data extracts
Perform end to end Data Validation to maintain accuracy of data sets
Build tools for deployment, monitoring and operations
Troubleshoot and resolve issues in the development, test and production environments
Develop re-useable processes that can be leveraged and standardized for multiple instances
Prepare technical specifications and documentation for projects
Stay up-to-date on relevant technologies, plug into user groups, understand trends and opportunities to ensure we are using the best possible techniques and tools
Understand, implement, and automate security controls, governance processes, and compliance validation
Design, manage, and maintain tools to automate operational processes
Data Science-Specific Responsibilities
Perform exploratory data analysis to identify patterns from historical data, generate and test hypotheses, and provide product owners with actionable insights
Design experiments for product initiatives and perform statistical analysis of the results with recommendations for next steps and future experiments
Create and design dashboards by using different data visualization tools to present reports and insights, and support business decision making
Help the DRVN Intelligence Data Systems team adopt and evolve Predictive Modeling, Machine Learning and Deep Learning processes to deliver to clients in the future
Qualifications:
3+ years experience in Data Engineering
Understanding of digital ecosystems including online data collection, cloud systems and analytics tools (Google Stack, Facebook, AWS, Salesforce, Adobe Suite etc.)
Strong technical understanding of a range of marketing concepts such as cookie-based data collection, setting and leveraging audience segments, attribution modelling, AB/N & multivariate
Excellent written & verbal communication skills are essential; candidate should be comfortable presenting and participating in group discussions of concepts with internal and external stakeholders
Candidate must exhibit an analytical, detail-oriented approach to problem solving
Experience with Jira / Atlassian project management tools is an asset
Company-Wide Responsibilities:
Maintain and exceed client satisfaction with StackPros Inc.’s deliverables, day-to-day work and overall value as a partner
Cultivate opportunities for company growth, always seek areas where StackPros Inc.’s role could be expanded
Adapt to ever-changing client needs and expectations
Maintain dedication toward achieving excellence in StackPros Inc.’s delivery against client needs, and overall success as an organization
Be an enthusiastic, positive and generally awesome team mate, mentor & constantly curious learner"
Data Engineer,Remote,Wavo,None,Organic,"Wavo is looking for intermediate and senior data engineers to join our technical team.

Digital advertising, technology, & data are changing the way artists & brands approach advertising. With Wavo you will get the rare chance to create services that will be used by today’s top artists, managers and brands to help them grow their business through Wavo’s advertising products.

Wavo’s technical team is small and efficient, and while we work to a high standard we don’t over-manage with specs. We strive to build a workplace where everyone works hard and gets passionate about the big challenges.

We can promise you will never be bored. We are constantly experimenting, testing new approaches and challenging ourselves to master new skills. We try to think outside of the box and build an environment that’s both exciting and meaningful.

Responsibilities:
Collaborate with other engineers and teams to implement new features, improvements and fixes needed to build and extend our advertising, and data management platform

You might be a good candidate if you:
Have a high degree of proficiency with Python.
Very comfortable with SQL. Experience with Postgres is a plus.
Knowledge of Apache Spark & pySpark required. Good understanding of ETL pipelines is a plus.
Familiarity with Docker, CircleCI, and Kubernetes is a plus.
Are passionate about working with data, and building systems that are highly reliable, maintainable, and scalable
Are a good communicator and enjoy interacting with people
Enjoy being part of a highly collaborative, remote enabled environment
Are comfortable having ownership and control of a project.

Also...
Today we use AWS for most of our Data infrastructure, so familiarity with that platform is a huge plus.
Having experience in ad-tech, machine learning, or data ETL /Data ingestion is also to your advantage.
Finally, all our future projects will be done in a continuous deployment fashion; supported by integrations tests / BDD.

Benefits
======
Competitive compensation based on experience
Competitive Equity
Group health and dental insurance plan
Flexible hours and vacation
Free tickets to shows and festivals
Delicious office snacks
Company outings & activities
A dynamic work environment
Being a part of innovation at the nexus of music, marketing/advertising, and technology

-

If you think you’d be a good fit, please contact careers@wavo.me with a copy of your resume.

Equal Opportunity Employer
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Data Engineer,"Brampton, ON",Capgemini,None,Organic,"Job Description:
3-6 years
Expertise on Spark Scala.
Ability to develop ETL jobs to implement business logic using Scala (Spark Framework)
Conversant with Hive Database, Able to create HQL scripts and work on Hive tables for data analysis
Performance tuning of the existing Hadoop jobs, able to trouble shoot and fix existing bugs.
Good understanding of Oracle Exadata RDBMS, able to profile telecom data residing in Exadata and derive business rules.
Co lace with business, have working session with business to identify and freeze business logic.
Understanding / experience working on scrum based Agile set up.

The Capgemini Freelancer Gateway is enabled by a cutting-edge software platform that leads the contingent labor world for technology innovation. The software platform leverages Machine Learning and Artificial Intelligence to make sure the right people end up in the right job.

A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50 year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of over 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion."
