Title,Location,Company,Salary,Sponsored,Description
Data Scientist,"Vancouver, BC",AbCellera Biologics,None,Organic,"Full-timeVancouver, BC

JUNE 9, 2020
Job ID: 3022

AbCellera is a vibrant, quickly growing biotech company nestled in the heart of Vancouver. Recently featured on Fast Company’s 2020 list of Most Innovative Companies, AbCellera offers a unique interdisciplinary work environment that fosters a sense of scientific creativity and collaboration. Presently, we are seeking a highly motivated scientist with expertise in integrated analysis and mining of complex biological data from a multitude of sources to join our Molecular & Expression group. We focus on the discovery and development of therapeutic antibodies from natural immune repertoires, and believe that through teamwork, innovation, and mutual support, we can tackle the most challenging scientific problems.

The successful candidate will interact with a multidisciplinary and dynamic team in a fast-paced and focused environment. The candidate will be adept at multitasking, problem-solving and critical-thinking, and will demonstrate scientific rigour in their work.

How you might spend your days:
Using your understanding of molecular biology and biochemistry to analyze and interpret large multifactorial data sets for the purpose of driving drug-discovery, especially with regard to lead candidate selection and predictive analysis
Facilitating effective communication between computational and experimental scientists, with an emphasis on bioinformatics and biology teams, in addition to other colleagues and partners
Organizing, supporting, and collaborating with team members to meet project deliverables and timelines
Building automated analysis pipelines, including streamlining of data output and curation, for a variety of data types derived from high-throughput experiments (e.g. SPR, HPLC, DLS, Bio-layer interferometry)
Leading initiatives to standardize data output and data analysis
Training, mentoring, and supervising members of a dynamic team

We'd love to hear from you if:
You thrive in a collaborative environment
You enjoy bringing out the best in your teammates
You enjoy working in a fast-paced work environment and coordinating with your team to juggle multiple competing priorities
You take pride in being a self-motivated person, fast learner, team player, and creative problem solver
You are passionate about communicating complex data to interdisciplinary project teams

Required qualifications and experience:
PhD or MSc with work experience in a relevant field
Background in the life sciences; Biochemistry, Biophysics, Cell Biology, or Molecular Biology preferred
Proficiency in Python or R for analysis and data visualization
Demonstrated ability to create flexible data analysis pipelines intended for use by others
Experience working with and creating data architectures
Excellent skills in data visualization and presentation of key findings
Drive to learn and master new techniques
Excellent documentation and organizational skills
Impeccable attention to detail
Willingness to work flexible hours (occasional evenings and weekends)

Offers & benefits:
The opportunity to work with an inspired team on challenging problems that matter
An attractive compensation package, including health and lifestyle benefits
A minimum of 3 weeks’ vacation
Opportunities for personal and professional development

About AbCellera:
At AbCellera, we’re solving tough problems and creating innovative solutions from the ground up - custom immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning and laboratory automation. We’re revolutionizing how our scientists can explore antibodies and the scale at which they can do so. This is life-changing research and you could be a part of it.

You’ll join a diverse and multi-disciplinary team of biologists, biochemists, engineers, bioinformaticians, computer scientists and physicists - all working together to bring better therapies to patients. We’re a growing company with a high-throughput pipeline and the drive to be the best in the industry. This isn’t just about having the best technology. We know we need a world-class team of visionaries and innovators. We look for people with drive and energy. Idealists. People we love and people we trust. This may be unconventional, but it is the key to our success. We’re looking for someone like you to help us get there.

To apply:
Please submit your application through our website and refer to Job ID 3022 in your cover letter. Only applicants selected for an interview will be contacted."
Data Scientist,"Toronto, ON",Achievers,None,Organic,"Achievers delivers an Employee Success Platform™ that enables social recognition, which dramatically increases employee engagement and drives business success. Designed specifically to meet the needs of today’s workplace, it empowers employees to recognize each other in real time and aligns them to the goals of the company. With more than 5,000,000 annual recognitions, the Platform inspires brilliant performance in 110 countries. Visit us at www.achievers.com to learn more and join us in our mission to change the way the world works.

Achievers is looking for a highly motivated and curious Data Scientist with strong background in applied Machine Learning (ML) and/or Natural Language Processing (NLP). Our Data Science team will spearhead Achiever's efforts to build products powered by ML and NLP techniques.
In this position, you will research and develop innovative Machine Learning and Natural Language based approaches to help us deliver on our vision of helping make sure every employee is engaged and has their voice heard at work. You will have the opportunity to autonomously own part of our data strategy, work in one of the world's most diverse and complex data environments and bring together loosely structured datasets to find actionable outcomes that improve our customers' experience.
We are looking for Scientists who have the experience of using data to produce models that power real-world solutions which are actively being used by customers. The successful candidate will also have experience working in a development team to translate their models into working software.
You will have success in this role if you have a preference for an entrepreneurial company where there is not a rigid structure and you have a chance to shape the work and the craft. You want to be challenged in your work and be recognized and rewarded by your peers. Most importantly, you want to be in a place that’s full of people like you – “A-players” who are fiercely intelligent, share a passion for their work, and know how to have fun!
Why work with us?
We’re a fun-loving, passionate, and highly collaborative team
We believe in moving quickly, failing fast, and adapting to change
We’re committed to achieving technical excellence in everything we do
We value team work, learning from failure and innovation.
Why we'd want to work with you?
You have an undying passion for building world-class software
You’re positive thinking, solution focused and find opportunities instead of problems
You have superb technical chops, but you’re always striving to improve
You want to take ownership over your work and make challenging architecture decisions
You are ambitious and want to be involved in the strategic thinking of platform architecture

We might be a good match if...
You have expertise in Machine Learning and/or Natural Language Processing
You have familiarity working with the Google Cloud Platform and also want to help shape our Data Science toolset and stack
You have deployed models to production with an Engineering team
You enjoy having diverse projects and stakeholders.
You believe data is most useful when it tells a story or addresses a business problem.
You have a curiosity for patterns and problem solving.
You're both a self-starter and team player.
You love to think outside the box.
You take great pride in the quality of your work.
You have experience with machine learning, and scientific inquiry.

Responsibilities
Work with a team of ambitious and passionate data scientists on a variety of projects. Use both your IQ and EQ to support yourself, your team, and your company in achieving more inside and outside the office.
Work with the Client Success team to explore how recognition/engagement data relates to customer data and business metrics.
Work with Product Managers and Development teams to develop Machine Learning and Natural Language Processing algorithms and scripts that will be built into software products.
Work with the Workforce Science team to push the boundaries on what is known about the “how” and “why” of the ways people work.
Work with the Product team or other internal teams to analyse data such as feature usage and adoption and uncover insights to guide future product investments or business directions.
Bring an “A-Player” attitude: aiming for the happiness of your stakeholders; erring on the side of quick communication and deep collaboration; strong sense of integrity and respect toward your colleagues (and everyone) that you express with helpfulness – you’re a team-player

Qualifications:
Advanced degree in Statistics, Computer science, Behavioural Science or Mathematics preferred
4+ years of experience analyzing product and/or SaaS data, building ML and/or NLP algorithms or making product focused impact with Data Science.
Demonstrated experience in leveraging data for actionable insights using different techniques including AI and ML.
Demonstrated experience working with both structured and unstructured data and a deep understanding of ML algorithms, NLP and statistical modeling.
Have software engineering skills (scripting is important for quick prototyping, but knowledge in OOP is crucial for the long run), fluency in Python, experience in deep learning libraries such as PyTorch / Tensorflow / Keras – Bonus if you are proficient in Spark
Experience working with Google Cloud Platform
Experience building recommender systems and preferably NLP applications
Have deployed models to production with an engineering team
Excellent communication – written, conversational, presentation, and data-visualization.
Experience with both software engineering (ideally in an agile environment and with programming best practices) and empirical science.
Experience in an HR space (e.g. People Analytics) or knowledge of Organizational Psychology is highly desirable.
Highly Desirable Qualifications
PhD in Machine Learning, Mathematics, Statistics, Computer Science or in another highly quantitative field
Experience with Java and Spark
Experience in Predictive Analytics
Expertise in machine learning methods including Time series analysis, State-space models, Mixed-effect models, Longitudinal data analysis, Hierarchical Bayes; and Learning techniques such as Decision Trees, Boosting, Random Forests, Deep Learning, Neural Networks
About Achievers:
As Achievers employees, we are passionate about disruptive technology, welcome constant change, and understand the value of employee success in the workplace. We enjoy coming to work every day because we believe in our product and love our culture. Achievers is more than just a software company; we are industry leaders in the HR space.
Our headquarters are conveniently located in Liberty Village, close to bars, shops and restaurants and are highly accessible by TTC and GO Transit.
We have been recognized in numerous publications for our contributions to HR, for technical excellence and for our outstanding workplace culture:
Achievers is ranked as number 32 on the list of Top 50 Best Workplaces in Canada.
Achievers has been recognized on the 2020 list of Best Workplaces™ for Women in Canada
Achievers has been recognized on the 2020 list of Best Workplaces™ for Inclusion
Achievers has been named one of the Top 10 Employee Recognition Solution Providers Globally
Check out our platform in action here

Achievers does not offer employment to prospects without first ensuring that qualified candidates speak directly with the hiring manager and a member of our HR team. All qualification will be done face-to-face, whether that is in person or over Zoom. Achievers does not send out offers of employment without meeting candidates and does not offer employment via text. If you are requested for any personal information via text and/or without having met a member of our hiring team in person, please disregard.
Our employees are a diverse and inclusive team of passionate, hardworking individuals. Achievers is committed to creating an environment where our employees can do the best work of their lives. We encourage all qualified candidates to apply to join our A-Player family. Accommodations are available on request for candidates taking part in all aspects of the selection process."
Data Scientist,Ontario,"AMZN CAN Fulfillment Svcs, ULC",None,Organic,"MS + 8 yrs experience or BS + 10 yrs experience in predictive modeling, data science, machine learning, or user and entity behavior analytic development.
At least 4 years focused on applications of Data Science/Analytics
A minimum of two years’ experience in applying Data Science/ Analytics to security related problems.
A minimum of 4 years’ experience introducing automation and operating within a fast paced prototyping environment.

Excited by using massive amounts of data to create sophisticated security analytics? Does pushing the envelope with user and entity behavior analytics (UEBA) including developing statistical, stochastic and machine learning models for security excite you? Want to help the largest global enterprises operate safely & securely in the cloud at an unprecedented scale?

You will enhance real-time proactive and preemptive systems using data driven techniques. The analytic techniques are applied at each stage from detection to response mitigation. This job will challenge you to dive deep and understand the unique challenges in operating this platform at a scale unrivaled in the industry. Our scale provides unique opportunities that simply don’t exist elsewhere, but these opportunities can only be revealed by a scientific thinker with a curious mind, who is committed to improving every single day.

This is an opportunity to operate in a truly groundbreaking manner given the sheer scale, breadth, and fast pace of the AWS environment. Data scientists are collaborative and highly determined, working backward from threats to create new and innovative ways to detect, assess and react to malicious activity.

Your job is distilling meaningful insights from large volumes of data to address the constantly evolving threat and attack space from sophisticated adversaries. This role will give you an opportunity to use and grow a broad range of skills in data science, analytic development, and information security – all using and creating cloud services in large scale computing environments. Considering the scale and the magnitude of the technical challenge, this role is a great opportunity to make a meaningful contribution to an extremely important area. Operating in the cloud at our scale enables activities that have never before been possible, providing new advantages and opportunities for innovative work.

We are hiring technical specialists at the convergence of the four hottest areas in tech: Data Science, Security, Software Development and Cloud Services. Worried that you do not have hands-on experience in all four areas? We are looking for solid base and expertise in two areas - you will grow expertise in the remaining areas to round out your background in all four key areas. Alongside your team, you will work directly with the biggest internal and external Amazon customers – leveraging data and analytics to create innovative ways to work securely in the cloud.

An M.S. or Ph.D. in Mathematics, Computer Science, Electrical and Computer Engineering, or equivalent degree.
A post graduate degree in a scientific field is preferred but successful development and deployment of security analytics count. The right candidate has a background in probability and statistics, applied mathematics, or computational science and a history of solving difficult problems using a scientific approach.
Experience with analytic development for endpoint and network security
Experience with one or more cloud services
Analytic development - streaming and a Hadoop ecosystem (Hive, Spark, etc.)
Analytic development - SQL, NoSQL, graph-based, Key/Value stores, document stores, Python and/or R
Experience applying machine learning to real-world production systems, analytic development based on SparkML and other ML libraries such as scikit-learn, caret, mlr, MLlib
Excellent written and oral communication skills, strong sense of ownership, urgency, and drive
Meets/exceeds Amazon’s leadership principles requirements for this role
Meets/exceeds Amazon’s functional/technical depth and complexity for this role
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us"
Data Scientist,"Victoria, BC",Ingrooves,None,Organic,"At Ingrooves Music Group, we are committed to powering creativity in today’s dynamic music marketplace by providing the best distribution, marketing, and rights management tools and services to content creators and owners. We develop state-of-the-art, cost-efficient, and scalable technology platforms. Our partners benefit from our experienced, knowledgeable people, unparalleled commitment to customer service, and thoughtful marketing solutions that drive results. We aspire to be the most transparent and solution-driven partner for all of the labels and artists we work with.
How we LEAD:
This is an execution and delivery-oriented, highly visible role in the Insights & Analytics team with primary responsibility for building, testing, and validating scalable machine learning models that drive business-relevant insight generation. This includes development of project plans, handling of potential issues and risks, collaborating constructively with project team members, providing effective cross-functional communication, and advancing multiple projects at once.
The successful candidate will ideally be based in Victoria, BC and their reporting line will be to the Chief Analytics Officer. Although the Insights and Analytics team is primarily based in Victoria, BC, exceptionally strong candidates who wish to work remotely within British Columbia or out of the Ingrooves Los Angeles office are especially encouraged to apply and will be given equal consideration.
Success at Ingrooves
Business Acumen
The successful candidate aligns with the Ingrooves culture by being solution-oriented, collaborative, leveraging best practices, and possessing a passion for both technology and music.
Interpersonal/Communication Skills
The successful candidate will be open minded with a natural curiosity of the internal and external customer, will be delivery oriented with an understanding of the product development process and will build and foster strong relationships and effective partnerships with cross-functional teams.
Executing for Results
The successful candidate will demonstrate the ability to generate and translate strategic plans into actions with timely execution and accountability.
Leadership/Collaboration
The successful candidate establishes and maintains positive working relationships, operates with integrity, influences and supports others, and remains open to ideas.
Problem Solving
The successful candidate will be tenacious and self-motivated and have a demonstrable record of resolving issues and providing effective solutions. They demonstrate eagerness and an ability to learn quickly and leverage a flexible mindset in response to shifting dynamics, adversity and/or change.
How you’ll CREATE:
Design, build, and deploy machine learning models at scale
Collaborate closely with product teams to provide high-level AI-driven services for music content owners
Integrate with external and internal APIs and data sources to augment music consumption data to uncover shifting market trends, new opportunities, operational efficiencies and revenue streams
Create data-rich informative visuals and documents to articulate and convey complex concepts to executive leadership team and label partners
Contribute to and enable a positive work environment which highly encourages creative input and constructive criticism from all team members
Other duties as determined by the Chief Analytics Officer
Bring your VIBE:
Earned graduate degree (PhD/MS) in a highly quantitative discipline (e.g., machine learning, statistics, computer science, applied mathematics, theoretical physics, physical chemistry, econometrics)
2+ years of corporate experience (at the PhD level) / 4+ years of corporate experience (at the MS level) working in a data scientist or equivalent role
Demonstrated experience developing machine learning models (e.g. distributed model training with SparkML, PyTorch, Tensorflow, etc.) to deliver robust predictions and inferences in a production scale environment
Strong software development skills, with demonstrated ability to implement inferential and predictive models in a production environment.
Expert knowledge of at least one data science programming language (e.g. Python, R, Julia, etc.) and relevant data science and visualization libraries (scikit-learn, pandas, ggplot, etc.)
Experience with AWS (i.e., EC2, S3, RDS, Redshift, EMR) or similar cloud computing services
Knowledge and experience of writing and tuning SQL
Excellent communication and exposition skills with the ability to explain and present complex analyses and machine learning concepts to a broad audience, both technical and non-technical, in English
Demonstrated ability to work creatively and deliver within highly collaborative work environments while remaining product focused."
Data Scientist,"Vancouver, BC",Lightspark,None,Organic,"Who We Are
Lightspark is an innovative cleantech company, bringing innovative technology solutions to consumers, trade, utilities and government to help make a more sustainable future. We are building a dynamic enterprise software-as-a-service platform and are looking for people with a passion, curiosity and purpose for using their skills and creativity to make the world a better place.
Who You Are
You have a passion for putting your analytical data skills towards solving complex problems with a focus on geo-spatial techniques, working well with teams, and fighting hard to meet deadlines and build break-out products.
Job Description
We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, understanding GIS and geo-spatial mapping and building high quality prediction systems integrated with our products. Specifically, you will automate our building energy scoring using machine learning techniques, build recommendation systems, and further develop our catalog of products for energy efficiency and renewables building improvements.
Responsibilities
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining and statistical analysis using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Skills and Qualifications
Excellent understanding of machine learning techniques and algorithms
Interest in climate change, energy efficiency and desirable that you have experience in energy and building modelling
Experience with common data science toolkits, such as Python, Weka, NumPy, MatLab, R, etc. Excellence in at least one of these is highly desirable
Great communication skills and ability to present information to management team in a way that explains concepts and thinking
Experience with Saas software development
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig
Experience with PostgresSQL, spatial objects and experience with Redis, Amazon Web Services is required
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills a bonus, including Node JS, Javascript, GraphQL, React, Ruby on Rails and PHP
Data-oriented personality
If you are interested, please forward your cover letter and resume to hello @ lightsparkinc.com
About Lightspark
Lightspark Software Inc is a purpose driven SaaS company who has a mission to build a sustainable future by accelerating the engagement and success of energy efficiency and renewable technologies.
We do this by using big data, machine learning and advanced design thinking and user interfaces, to increase building owner conversions to deep energy retrofits and solve the friction points for multiple use cases, including utilities, cities, municipalities, trade and manufacturers."
Data Scientist,"Kitchener, ON",Praemo,None,Organic,"About Praemo:
Founded by industry experts and focused on the appropriate application of leading-edge analytic technologies like AI within industrial operations, we believe there is a simpler, more cost, time and operationally effective way to harvest insights from the Industrial and Manufacturing data sets that already exist.
Praemo is an advanced data and analytics company that builds solutions utilized by a wide range of industrial operations. From discrete manufacturing to consumer-packaged goods to mining and process plants, our technology, RazorTM fills a critical gap. Utilizing an organization’s operational and IoT (Internet of Things) data as-is, where-is, and applying AI (artificial intelligence) tools like ML (Machine Learning), RazorTM transforms existing, under-utilized data into context relevant insights. These insights alert industrial operators to any anomaly with the potential to harm performance in time to prevent it.
Responsibilities:
Build machine learning based products/solutions, which provide descriptive, diagnostic, predictive, or prescriptive models based on data
Independently develop end-to-end applications
Develop and maintain performant and scalable applications
Work closely with and incorporate feedback from Engineering teams
Maintain a customer-centric point-of-view for applications
Requirements:
BS in Computer Science, Systems Engineering, Computer Engineering, or related fields
3+ years of practical experience in machine learning is mandatory
General knowledge of Linux
Strong skills in Python (analytic packages such as Keras/Tensorflow/SciPy in particular)
Any experience with provisioning tools such as Ansible or Saltstack would also be helpful
DevOps experience is a plus
Redis experience is a strong asset
Preferred Qualifications:
PhD or Master’s degree in a machine learning discipline
Experience with Git or other version control software
Knowledge of Agile development methodology
Background in User Experience Design
Experience leading engineering teams and projects
Experience utilizing GPU technology
Some mechanical and industrial process knowledge
Previous startup experience"
Data Scientist,"Toronto, ON",NorthOne,None,Organic,"We make small businesses more successful through better banking.
Our company is looking for a Data Scientist to join our growing team as we enter a new phase of expansion We are a Toronto and New York-based, venture-backed startup at the heart of the FinTech movement that is shaping the way financial services are delivered.
Our product
NorthOne is a mobile, tech-powered bank account built for startups, freelancers, and small/medium-sized businesses (SMBs). Poor financial literacy has an outsized impact on the costs and failure rates amongst SMBs, and we are on a mission to eliminate these problems. We are more than a banking platform, we are the world-class Finance Department that SMBs could never afford.
Our team
We ❤ data. As a Data Scientist you'll work with our world-class Data, Engineer, Growth and Product teams. Our COO has helped build digital products used by companies like Frank And Oak, Supercell, MachineZone, BMO, and Trivago. Oh, and our CEO? 6 years at McKinsey working on digital customer experience in financial services. We're building a product that solves real pain, vs the imagined kind. Feeling it?
REQUIREMENTS
The skills required for this role:
You love using SQL and Python to answer business questions and analyze data
You live and breath report automation
World class data science experience that you can apply to product, operations, and growth marketing
You're delighted by the idea building the foundational elements of a growing data science practice
You're a strong, clear communicator who knows keep the whole team on the same page
BONUS points:
Hands on experience working with tools like Looker and Mixpanel
Financial services experience or good understanding of banking
Experience working in a startup environment or for a SaaS company
Background in management consulting
PhD or Masters degree
BENEFITS
Our mission is big and audacious, but we're assembling a team to take the challenge head-on.
As a Data Scientist you'll be joining a team that prioritizes:
People: Our company is more than just a business. We're a band of brothers and sisters supporting each other on our mission to rebuild business banking. We're really serious about mission, fit, and the people we work with. You'll be part of a rapidly scaling team that reflects these values and keeps this place special.
Diversity: You'll find yourself in an environment that values diversity and inclusivity. Excellence doesn't come in one flavor and neither should we.
Leadership: You're right in the thick of it, making critical decisions that will clear our path forward.
We offer full health/dental benefits, competitive compensation/equity, and one hell of an adventure.
If you recognize yourself in this job description, let's talk."
Senior Data Scientist,"Victoria, BC",BC IMC,None,Organic,"DEPARTMENT DESCRIPTION
The Technology department is responsible for developing technology solutions that contribute to the achievement of BCI’s mission and long-term goals. The department manages the Corporation’s business applications and information technology infrastructure, providing support to a large group of financial professionals. The department is also responsible for authoring technology-related directives and conducting disaster recovery planning to minimize risk to the Corporation’s delivery of investment services.
The Data & Analytics function is responsible for the governance, architecture and engineering of BCI’s data assets. It also provides reporting, insights and data science capabilities to its customers.
POSITION DESCRIPTION
Reporting to the Director, Data & Analytics, the Senior Data Scientist is responsible for transforming the organization’s data into critical information and insights that support organizational performance. The Senior Data Scientist will develop and implement advanced analytical models to identify patterns, trends and opportunities that drive business outcomes. Working closely with internal Technology and business area stakeholders, s/he will facilitate the communication and adoption of data-driven decision making, and contributes to a strong data and analytics competency for BCI.
The position can be based in either Vancouver or Victoria with travel between the two cities.
QUALIFICATIONS
MUST HAVE:
Master’s Degree in Data Science, Statistics, Mathematics, Computer Science or a related discipline
A minimum of 5 years of experience as a Data Scientist or Data Analytics professional
Coding skills and deep proficiency with SQL, Python, R etc.
Competence at manipulating and analyzing complex, high-volume, high-dimensional data from varying sources
A flexible analytic approach that allows for results at varying levels of precision
Experience with version control systems (i.e. Git)
Demonstrated statistical, machine learning and other data science skills and capability for delivering effective modeling and analytics results
Must have excellent listening, communication, collaboration and problem-solving skills
Ability to understand business problems and bridge the gap between data analysis results and meaningful business insights
PREFERRED:
Knowledge of the investment management industry
PRIMARY RESPONSIBILITIES
Collaborates with team members, other IT teams, and customers to understand the organization’s business objectives, decisions and data in order to build the most effective analytical models
Uses statistical and mathematical techniques to undertake analysis including forecasting, segmentation and predictive modelling
Applies current and emerging techniques in deep learning, natural language processing and other machine learning areas
Designs, develops and conducts data science experiments and communicates the results to foster data and analytics literacy and adoption
Designs, develops and implements cloud-based AI and machine learning production pipelines
Ensures AI and machine learning production pipelines are scalable, repeatable and secure
Integrates structured and unstructured data from multiple sources for use in models and products
Collects, cleans, manages, analyzes and visualizes large sets of data using multiple data platforms, tools and techniques
Leads other internal resources on ad-hoc data and analytics requests, investigations, pilot studies, proofs of concept, and projects
Enhances data collection procedures to include information that is relevant to building advanced analytical models and provides input to other internal resources on the applications, databases and systems used to assess data quality
Communicates data science complexities in plain language to technical and non-technical audiences and develops reports and presentations
Keeps up to date with the latest technology trends and methods by staying abreast of state-of-the-art literature in the fields of deep learning, operations research, machine learning, statistical modeling, statistical process control and mathematical optimization
Identifies issues and risks, develops action plans, and takes corrective actions as needed
Undertakes special projects or assignments as required
Performs other related duties as required
COMPETENCIES
Learning Agility
Effective performers continuously seek new knowledge. They are curious and want to know “why”. They learn quickly and use new information effectively. They create and foster a culture of interest, curiosity, and learning.
Relationship Building
Effective performers establish and proactively maintain a broad network of relationships (e.g. colleagues, co-workers, vendors, suppliers, etc.). They value these relationships and work effectively across the organization by maintaining positive working relationships with peers and others.
High Standards
Effective performers possess a high inner work standard and shows pride in their work. They consistently strive to ensure work is complete within deadlines and that all work performed is of a high quality.
Organization & Planning
Effective performers have strong organizing and planning skills that allow them to be highly productive and efficient. They manage their time wisely and effectively prioritize multiple competing tasks. They follow through on tasks to ensure changes in technology are communicated effectively.
Results Orientation
Effective performers maintain appropriate focus on outcomes and accomplishments. They are motivated by achievement, and persist until the goal is reached. They convey a sense of urgency to make things happen. They respect the need to balance short- and long-term goals. They are driven by a need for closure.
Communicativeness
Effective performers clearly and articulately convey technical and other information both orally and in writing to others in a manner appropriate to the listener. They write clearly, accurately and concisely, composing project, technical and other required documentation as required.
Change Mastery
Effective performers are adaptable. They embrace needed change and modify their behaviour when appropriate to achieve organizational objectives. They are effective in the face of ambiguity. They understand and use change management techniques to help ensure smooth transitions.
Business Thinking
Effective performers see the organization as a series of integrated and interlocking business processes. They understand how their work connects with and affects other areas of the organization."
Data Scientist,"Calgary, AB",Replicon,None,Organic,"Replicon is looking to hire someone for our Time Intelligence platform who is passionate about taking data and transforming it into information and insights that can help our customers make the right decisions. Our SaaS application is used by thousands of customers, collecting data for millions of users, and we model business capabilities across many different industries.
Objectives
Work within our product engineering team to enhance our data analytics platform by identifying solutions to business problems using data analytics
Gain an understanding of our product and business domain to be able to drive our data model to be able to provide more analytical insights
Design and build our platform for solving time intelligence problems which needs to allow our customers to find meaningful insights in their uniquely modeled business
Evolve data analytics from a static model to a learning model, and not just analyzing a provided set of data
Keep current with industry trends
Responsibilities
Work with product managers to understand business objectives and to deliver results based on that context
Think about our data strategically, identifying new datasets for our product and work with the engineering team to integrate those datasets to create new data products
Execute analytical experiments and interpret the results to provide guidance on how to use or enhance our data platform
Identify relevant datasets to use for analytical experiments
Implement analytical models into production by taking product requirements and collaborating with software developers and machine learning engineers.
Own and continuously improve launched analytical models.
Evangelize analytics best practices and provide technical guidance and options to the team
Managing work on multiple concurrent analytics projects
Iterate and improve your work until the business objective is met, even if there are very challenging technical constraints to overcome
Openness to using many different tools and approaches as necessary - the right tool for the job
Take ownership and pride in everything you do and stand by what you deliver
Skills and Qualifications
Bachelor’s degree in statistics, applied mathematics, or related discipline
Proficiency with data mining, mathematics, and statistical analysis
Advanced pattern recognition and predictive modeling experience
Programming experience (Python, R, etc.)
Preferred Qualifications
2+ years experience in data science
Professional certifications
Experience with visualization tools such as PowerBI and Tableau
Experience with NLP/NLU technologies (Amazon Lex, Google DialogFlow, etc)
Experience with AI/ML technologies (Tensorflow, Amazon Sagemaker, etc)
Experience with SQL
Experience working in an Agile environment
A portfolio of relevant work to share"
Data Scientist II,"Toronto, ON",TD Bank,None,Organic,"Tell us your story. Don't go unnoticed. Explain why you're a winning candidate. Think ""TD"" if you crave meaningful work and embrace change like we do. We are a trusted North American leader that cares about people and inspires them to grow and move forward.

Stay current and competitive. Carve out a career for yourself. Grow with us.

Department Overview

Layer 6 is a leading Canadian machine learning applied research company, a fully owned subsidiary of TD Bank Group. Layer 6 develops advanced machine learning and deep learning systems that have the power to uplift large populations while advancing the field of artificial intelligence. Our research is supported by access to massive datasets, close collaboration with world renowned academic faculty, and a uniquely scalable machine learning platform.

Our technical capabilities have been publicly recognized through a number of wins in various international machine learning competitions, including the prestigious ACM RecSys Challenge (the only repeat winner in 2017 and 2018 and runner-up in 2019), Google’s Landmark Retrieval Challenge (2nd place in 2018, 3rd place in 2019), the Stanford Question Answering Dataset (2nd place in 2019), 3rd YouTube-8M Video Understanding Challenge (winner in 2019) and Open Images 2019 - Visual Relationship (winner in 2019).

Job Description

For this role, we're counting on your intensive technical leadership to forge our path moving forward. As an emissary of the crucial nature of data science, you'll work in close proximity others across the bank to identify and pursue new opportunities wherever they lie. You'll play a crucial role on cross functional teams of data scientists, data and IT engineers and business process owners to build out and implement world-class analytic solutions enterprise wide. You can handle just how much data TD has, and cannot wait to help build statistical models that scale to them.

We are looking for someone to help parse our vast data and identify needs and analytical trends employing industry leading techniques and theories to improve TD's business practices enterprise wide.

As a Data Scientist III, these are the essential qualifications of this role:

Provide insight into leading analytic practices, designs and leads iterative learning and development cycles, and ultimately produce new and creative analytic solutions that will become core deliverables
Work closely with business owners to find opportunities and serve as an ambassador for data science
Design and deliver enterprise analytic solutions for customers
Develop powerful business insights from social, marketing and industrial data using advanced machine learning techniques
Build complex statistical models that learn from and scale to petabytes of data.
Analytical thought leadership and stay current on developments in data mining and the application of data science
Work independently as a senior lead and may manage and direct activities related to analysis, design and support of technical data management solutions on various projects ranging in complexity and size
Generally accountable for a significant business management area that typically has enterprise wide impact or accountability
Enterprise or functional expert, requiring broad managerial and deep specialized knowledge at the enterprise, business, regulatory and industry levels

Job Requirements

Required:
PhD degree in Computer Science, Statistics, Operations Research, Mathematics or related field
Strong background in machine learning
5+ years of research experience with publication record
Proven track record of applying machine learning to solve real-world problems

Preferred:
Experience with deep learning and/or collaborative filtering
Hands on experience in software systems development and SaaS applications
Experience with one or more Java, Matlab, Scala, Tensorflow and MXNet
Experience using GPUs for accelerated deep learning training
Familiarity with AWS

Inclusiveness

At TD, we are committed to fostering an inclusive, accessible environment, where all employees and customers feel valued, respected and supported. We are dedicated to building a workforce that reflects the diversity of our customers and communities in which we live and serve. If you require an accommodation for the recruitment/interview process (including alternate formats of materials, or accessible meeting rooms or other accommodation), please let us know and we will work with you to meet your needs.

Job Family

Advanced Analytics & Modelling

Job Category - Primary

Enterprise Data & Analytics

Job Category(s)

Enterprise Data & Analytics

Hours

37.5

Business Line

Corporate

Time Type

Full Time

Employment Type

Regular

Country

Canada

**Province/State (Primary)

Ontario

City (Primary)

Toronto

Work Location

TD Centre - TD Tower - 66 Wellington Street West

Apply to job
Save
Send to friend"
